Chave,NomeArquivo,CENTROCUSTOSID,DEPARTAMENTO,TIPODEPARTAMENTO,VEREADOR,ANO,MES,DESPESA,CNPJ,FORNECEDOR,VALOR
1489,20230500000000000000000000489.HTML,489.0,GABINETE DE VEREADOR,1,MARCELO MESSIAS,2023,5,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
1489,20230500000000000000000000489.HTML,489.0,GABINETE DE VEREADOR,1,MARCELO MESSIAS,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,15.074.345/0001-67,JR SUPRIMENTOS DE INFORMATICA LTDA,3200.0
1489,20230500000000000000000000489.HTML,489.0,GABINETE DE VEREADOR,1,MARCELO MESSIAS,2023,5,PROVEDOR DE INTERNET,40.432.544/0001-47,CLARO S.A.,217.21
1490,20230500000000000000000000490.HTML,490.0,GABINETE DE VEREADOR,1,MARLON DO UBER,2023,5,ASSINATURA DE JORNAIS E REVISTAS,61.533.949/0001-41,S.A O ESTADO DE S. PAULO,164.9
1490,20230500000000000000000000490.HTML,490.0,GABINETE DE VEREADOR,1,MARLON DO UBER,2023,5,COMBUSTIVEL,61.476.586/0001-50,AUTO POSTO LUSON EIRELI,1111.68
1490,20230500000000000000000000490.HTML,490.0,GABINETE DE VEREADOR,1,MARLON DO UBER,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,1780.0
1490,20230500000000000000000000490.HTML,490.0,GABINETE DE VEREADOR,1,MARLON DO UBER,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,39.482.653/0001-90,WASH WOOSH DO BRASIL LTDA,400.0
1490,20230500000000000000000000490.HTML,490.0,GABINETE DE VEREADOR,1,MARLON DO UBER,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,49.317.800/0001-20,MATHEUS VIDAL E SILVA,7610.0
1490,20230500000000000000000000490.HTML,490.0,GABINETE DE VEREADOR,1,MARLON DO UBER,2023,5,LOCAÇÃO DE VEÍCULOS,10.785.561/0001-05,INTERATIVE SOLUÇÕES E ASSESSORIA LTDA,2757.18
1490,20230500000000000000000000490.HTML,490.0,GABINETE DE VEREADOR,1,MARLON DO UBER,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0013-93,KALUNGA S/A,693.9
1490,20230500000000000000000000490.HTML,490.0,GABINETE DE VEREADOR,1,MARLON DO UBER,2023,5,PROVEDOR DE INTERNET,07.272.054/0001-55,TELIUM TECNOLOGIA DA INFORMAÇÃO LTDA,536.66
1490,20230500000000000000000000490.HTML,490.0,GABINETE DE VEREADOR,1,MARLON DO UBER,2023,5,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,287.5
1389,20230500000000000000000000389.HTML,389.0,GABINETE DE VEREADOR,1,MILTON FERREIRA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,33.856.521/0001-02,DANIEL MACARIO DAS NEVES JUNIOR,5500.0
1389,20230500000000000000000000389.HTML,389.0,GABINETE DE VEREADOR,1,MILTON FERREIRA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,64.037.021/0001-64,M&C SISTEMAS  E INFORMÁTICA EIRELI,200.0
1389,20230500000000000000000000389.HTML,389.0,GABINETE DE VEREADOR,1,MILTON FERREIRA,2023,5,CORREIOS,57.865.834/0001-87,ECT - EMP. BRAS. CORREIOS E TELEGRAFOS,9790.1
1389,20230500000000000000000000389.HTML,389.0,GABINETE DE VEREADOR,1,MILTON FERREIRA,2023,5,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
1389,20230500000000000000000000389.HTML,389.0,GABINETE DE VEREADOR,1,MILTON FERREIRA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,363.0
1389,20230500000000000000000000389.HTML,389.0,GABINETE DE VEREADOR,1,MILTON FERREIRA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,62.067.384/0001-17,PAPELARIA ESTADÃO LTDA.,443.6
1389,20230500000000000000000000389.HTML,389.0,GABINETE DE VEREADOR,1,MILTON FERREIRA,2023,5,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,337.49
146,2023050000000000000000000046.HTML,46.0,GABINETE DE VEREADOR,1,MILTON LEITE,2023,5,COMBUSTIVEL,10.203.913/0001-69,AUTO POSTO PORTAL DE INTERLAGOS LTDA,1870.27
146,2023050000000000000000000046.HTML,46.0,GABINETE DE VEREADOR,1,MILTON LEITE,2023,5,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,4273.09
146,2023050000000000000000000046.HTML,46.0,GABINETE DE VEREADOR,1,MILTON LEITE,2023,5,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
146,2023050000000000000000000046.HTML,46.0,GABINETE DE VEREADOR,1,MILTON LEITE,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,09.559.739/0001-02,RP COMERCIO DE COPIADORAS LTDA - EPP,705.94
146,2023050000000000000000000046.HTML,46.0,GABINETE DE VEREADOR,1,MILTON LEITE,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,09.488.048/0001-65,RMC CENTER PAPELARIA LTDA,2282.5
146,2023050000000000000000000046.HTML,46.0,GABINETE DE VEREADOR,1,MILTON LEITE,2023,5,TELEFONE FIXO,02.558.157/0001-62,TELEFONICA BRASIL S/A,72.84
156,2023050000000000000000000056.HTML,56.0,GABINETE DE VEREADOR,1,PAULO FRANGE,2023,5,COMBUSTIVEL,47.179.148/0001-07,AUTO POSTO NAKIA LTDA,429.44
156,2023050000000000000000000056.HTML,56.0,GABINETE DE VEREADOR,1,PAULO FRANGE,2023,5,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,635.16
156,2023050000000000000000000056.HTML,56.0,GABINETE DE VEREADOR,1,PAULO FRANGE,2023,5,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
156,2023050000000000000000000056.HTML,56.0,GABINETE DE VEREADOR,1,PAULO FRANGE,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,07.915.380/0001-33,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,600.0
156,2023050000000000000000000056.HTML,56.0,GABINETE DE VEREADOR,1,PAULO FRANGE,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,05.144.904/0001-04,KNV COMERCIAL LTDA - ME,119.8
160,2023050000000000000000000060.HTML,60.0,GABINETE DE VEREADOR,1,RICARDO TEIXEIRA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,14.419.909/0001-93,SPT SERVIÇOS EMPRESARIAIS LTDA EPP,3312.0
160,2023050000000000000000000060.HTML,60.0,GABINETE DE VEREADOR,1,RICARDO TEIXEIRA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,18.222.875/0001-01,CAPARROZ & SANTOS SOCIEDADE DE ADVOGADOS,3250.0
160,2023050000000000000000000060.HTML,60.0,GABINETE DE VEREADOR,1,RICARDO TEIXEIRA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,23.948.027/0001-06,TGM2 GESTÃO EM MARKETING E TECNOLOGIA LTDA,3000.0
160,2023050000000000000000000060.HTML,60.0,GABINETE DE VEREADOR,1,RICARDO TEIXEIRA,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,07.915.380/0001-33,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,1075.0
1391,20230500000000000000000000391.HTML,391.0,GABINETE DE VEREADOR,1,RINALDI DIGILIO,2023,5,COMBUSTIVEL,62.466.370/0001-76,AUTOPOSTO JUATINDIBA LTDA,847.0
1391,20230500000000000000000000391.HTML,391.0,GABINETE DE VEREADOR,1,RINALDI DIGILIO,2023,5,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,00.158.540/0001-06,COP BEM GRAFICA E EDITORA LTDA - EPP,16800.0
1391,20230500000000000000000000391.HTML,391.0,GABINETE DE VEREADOR,1,RINALDI DIGILIO,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,13.347.016/0001-17,FACEBOOK SERVICOS ON LINE DO BRASIL LTDA,661.81
1391,20230500000000000000000000391.HTML,391.0,GABINETE DE VEREADOR,1,RINALDI DIGILIO,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,40.780.273/0001-10,GUILHERME BEZERRA DOS SANTOS,3500.0
1391,20230500000000000000000000391.HTML,391.0,GABINETE DE VEREADOR,1,RINALDI DIGILIO,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,44.134.086/0001-10,LP MARKETING POLITICO E MARKETING ELEITORAL LTDA,3600.0
1391,20230500000000000000000000391.HTML,391.0,GABINETE DE VEREADOR,1,RINALDI DIGILIO,2023,5,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,50.243.931/0001-99,LUARA DOS SANTOS SILVA,3400.0
1391,20230500000000000000000000391.HTML,391.0,GABINETE DE VEREADOR,1,RINALDI DIGILIO,2023,5,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1391,20230500000000000000000000391.HTML,391.0,GABINETE DE VEREADOR,1,RINALDI DIGILIO,2023,5,PROVEDOR DE INTERNET,07.272.054/0001-55,TELIUM TECNOLOGIA DA INFORMAÇÃO LTDA,553.56
1391,20230500000000000000000000391.HTML,391.0,GABINETE DE VEREADOR,1,RINALDI DIGILIO,2023,5,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,424.5
162,2023050000000000000000000062.HTML,62.0,GABINETE DE VEREADOR,1,ROBERTO TRIPOLI,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,22.523.474/0001-50,GUILHERME MENDONÇA CELESTINO - ME,10950.0
162,2023050000000000000000000062.HTML,62.0,GABINETE DE VEREADOR,1,ROBERTO TRIPOLI,2023,5,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,542.14
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,COMBUSTIVEL,01.436.949/0001-00,CENTRO AUTOMOTIVO LYON LTDA,150.77
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,COMBUSTIVEL,10.848.830/0001-27,CENTRO AUTOMOTIVO ABRAÃO DE MORAES LTDA,1422.14
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,08.891.130/0001-73,VACCARI PROCESSAMENTOS DE DADOS LTDA,14880.0
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,15.352.082/0001-00,TIBURCIO E CARVALHO SOCIEDADE DE ADVOGADOS,6500.0
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,36.102.177/0001-46,BLACK PIXEL STUDIOS LTDA,4500.0
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,41.467.495/0001-40,SUPPLY CENTER COMÉRCIO DE SUPRIMENTOS PARA IMPRESSORAS E EQUIPAMENTOS DE INFORMÁTICA EIRELE,1200.0
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,46.394.350/0001-80,RNCOM CONSULTORIA E MARKETING LTDA,7000.0
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,08.891.130/0001-73,VACCARI PROCESSAMENTOS DE DADOS LTDA,5000.0
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,41.467.495/0001-40,SUPPLY CENTER COMÉRCIO DE SUPRIMENTOS PARA IMPRESSORAS E EQUIPAMENTOS DE INFORMÁTICA EIRELE,2130.0
1356,20230500000000000000000000356.HTML,356.0,GABINETE DE VEREADOR,1,RODOLFO DESPACHANTE,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,41.467.495/0001-40,SUPPLY CENTER COMÉRCIO DE SUPRIMENTOS PARA IMPRESSORAS E EQUIPAMENTOS DE INFORMÁTICA EIRELE,420.0
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,COMBUSTIVEL,27.751.075/0017-28,GDO PARTICIPAÇÕES S/A,772.48
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,62.308.473/0001-08,GRAFICA EDITORA GUNTERNAKA LTDA - ME,5000.0
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,07.287.608/0001-98,SUGGESTIVA COMUNICAÇÃO SOCIEDADE SIMPLES LTDA,2000.0
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,11.521.613/0001-90,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,850.0
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,07.287.608/0001-98,SUGGESTIVA COMUNICAÇÃO SOCIEDADE SIMPLES LTDA,4500.0
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,52.4
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,25.319.470/0001-43,SERVICE PRINTERS COMERCIO E SERVIÇOS DE INFORMATICA LTDA-ME,950.0
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,03.769.753/0003-16,CREATIVE COPIAS LTDA - FILIAL ES,636.62
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,PROVEDOR DE INTERNET,66.970.229/0001-67,CLARO NXT TELECOMUNICAÇÕES S/A,136.72
1393,20230500000000000000000000393.HTML,393.0,GABINETE DE VEREADOR,1,RODRIGO GOULART,2023,5,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,294.4
1476,20230500000000000000000000476.HTML,476.0,GABINETE DE VEREADOR,1,RUBINHO NUNES,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,920.0
1476,20230500000000000000000000476.HTML,476.0,GABINETE DE VEREADOR,1,RUBINHO NUNES,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,39.901.473/0001-03,GUIA COMUNICAÇÃO EIRELI,8400.0
1476,20230500000000000000000000476.HTML,476.0,GABINETE DE VEREADOR,1,RUBINHO NUNES,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,7540.0
1476,20230500000000000000000000476.HTML,476.0,GABINETE DE VEREADOR,1,RUBINHO NUNES,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,1169.6
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,COMBUSTIVEL,07.679.089/0001-03,AUTO POSTO INDEPENDENCIA DO CAMBUCI LTDA.,759.05
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,33.030.161/0001-87,DESIGN VISAO GRAFICA E EDITORA EIRELI,7200.0
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,08.648.207/0001-89,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,787.0
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,4172.08
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,367.62
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3156.32
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,550.0
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,05.144.904/0001-04,KNV COMERCIAL LTDA - ME,617.2
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,7110.0
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,28.715.660/0001-78,EXECUTIVE PAPER COMERCIAL LTDA,4560.0
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0064-33,KALUNGA S/A,149.5
1394,20230500000000000000000000394.HTML,394.0,GABINETE DE VEREADOR,1,RUTE COSTA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0200-02,KALUNGA S/A,338.6
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,00.158.540/0001-06,COP BEM GRAFICA E EDITORA LTDA - EPP,16800.0
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,125.0
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,11.521.613/0001-90,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,699.0
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,46.375.227/0001-12,ROGER SOUTO DE MORAIS,3800.0
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,49.941.428/0001-28,AMANDA POSSEBON DE AGUIAR,3500.0
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,14.573.022/0001-55,ANTONIO CESAR GOMES DOS SANTOS,1260.0
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,14.573.022/0001-55,ANTONIO CESAR GOMES DOS SANTOS,1035.0
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,303.9
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,62.067.384/0001-17,PAPELARIA ESTADÃO LTDA.,178.6
1491,20230500000000000000000000491.HTML,491.0,GABINETE DE VEREADOR,1,SANDRA SANTANA,2023,5,PROVEDOR DE INTERNET,40.432.544/0001-47,CLARO S.A.,112.73
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,COMBUSTIVEL,02.646.144/0001-45,AUTO POSTO NOVO CENTRO LTDA,436.03
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,COMBUSTIVEL,09.116.262/0001-90,AUTO POSTO PLASMA LTDA,90.05
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,COMBUSTIVEL,09.183.490/0001-83,AUTO POSTO SQUINZARI LTDA,315.16
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,COMBUSTIVEL,10.763.796/0001-98,TUTOIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA ME,463.71
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,COMBUSTIVEL,12.481.043/0001-15,AUTO POSTO PESSEGO LTDA,117.7
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,08.648.207/0001-89,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,700.0
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,13.347.016/0001-17,FACEBOOK SERVICOS ON LINE DO BRASIL LTDA,1573.18
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,17.878.549/0001-86,FD MARKETING DIGITAL LTDA,793.61
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,43.453.750/0001-21,BAILA POLITCS LTDA,8200.0
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,257.84
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,611.6
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,TELEFONE FIXO,02.558.157/0001-62,TELEFONICA BRASIL S/A,221.04
163,2023050000000000000000000063.HTML,63.0,GABINETE DE VEREADOR,1,SANDRA TADEU,2023,5,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,424.5
1492,20230500000000000000000000492.HTML,492.0,GABINETE DE VEREADOR,1,SANSÃO PEREIRA,2023,5,COMBUSTIVEL,61.696.027/0001-55,AUTO POSTO ITALIA LTDA,1665.34
1492,20230500000000000000000000492.HTML,492.0,GABINETE DE VEREADOR,1,SANSÃO PEREIRA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,48.153.687/0001-21,DANILO SOUZA DOS SANTOS,3500.0
1492,20230500000000000000000000492.HTML,492.0,GABINETE DE VEREADOR,1,SANSÃO PEREIRA,2023,5,CONTRATAÇAO DE PESSOA JURIDICA,49.824.272/0001-03,JOSE APARECIDO VIEIRA FILHO,10000.0
1492,20230500000000000000000000492.HTML,492.0,GABINETE DE VEREADOR,1,SANSÃO PEREIRA,2023,5,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1492,20230500000000000000000000492.HTML,492.0,GABINETE DE VEREADOR,1,SANSÃO PEREIRA,2023,5,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,02.769.477/0001-61,R.M. SYSTEM LTDA ME,1338.52
1492,20230500000000000000000000492.HTML,492.0,GABINETE DE VEREADOR,1,SANSÃO PEREIRA,2023,5,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,32.318.814/0001-65,EMERSON CARVALHO DE SIQUEIRA,1369.3
